idx,cluster
85018,12
85019,1
85020,13
85021,0
85022,6
85023,16
85024,3
85025,15
85026,14
85027,12
85028,13
85029,5
85030,10
85031,10
85032,12
85033,16
85034,16
85035,15
85036,7
85037,15
85038,16
85039,15
85040,3
85041,12
85042,8
85043,4
85044,5
85045,1
85046,2
85047,12
85048,14
85049,6
85050,5
85051,16
85052,4
85053,12
85054,9
85055,12
85056,12
85057,15
85058,9
85059,6
85060,3
85061,2
85062,14
85063,0
85064,0
85065,8
85066,5
85067,8
85068,9
85069,10
85070,2
85071,14
85072,2
85073,15
85074,3
85075,0
85076,9
85077,15
85078,10
85079,15
85080,10
85081,14
85082,9
85083,7
85084,12
85085,15
85086,16
85087,15
85088,12
85089,15
85090,9
85091,2
85092,6
85093,4
85094,15
85095,3
85096,12
85097,3
85098,15
85099,3
85100,5
85101,10
85102,14
85103,10
85104,3
85105,11
85106,15
85107,14
85108,12
85109,12
85110,8
85111,3
85112,1
85113,3
85114,11
85115,10
85116,4
85117,9
85118,10
85119,6
85120,10
85121,3
85122,3
85123,15
85124,9
85125,15
85126,10
85127,10
85128,14
85129,14
85130,5
85131,3
85132,0
85133,9
85134,6
85135,6
85136,8
85137,3
85138,5
85139,0
85140,8
85141,2
85142,0
85143,13
85144,1
85145,13
85146,1
85147,8
85148,13
85149,3
85150,14
85151,15
85152,3
85153,15
85154,5
85155,8
85156,6
85157,10
85158,6
85159,14
85160,2
85161,1
85162,7
85163,5
85164,14
85165,16
85166,5
85167,10
85168,3
85169,15
85170,10
85171,9
85172,3
85173,10
85174,13
85175,16
85176,13
85177,13
85178,5
85179,16
85180,9
85181,14
85182,10
85183,4
85184,14
85185,10
85186,1
85187,5
85188,0
85189,15
85190,6
85191,13
85192,11
85193,16
85194,12
85195,6
85196,9
85197,5
85198,16
85199,1
85200,10
85201,11
85202,3
85203,12
85204,15
85205,15
85206,15
85207,9
85208,6
85209,16
85210,15
85211,13
85212,15
85213,0
85214,15
85215,3
85216,16
85217,12
85218,5
85219,10
85220,15
85221,1
85222,15
85223,3
85224,2
85225,16
85226,16
85227,8
85228,16
85229,14
85230,14
85231,1
85232,12
85233,6
85234,5
85235,1
85236,10
85237,8
85238,16
85239,14
85240,10
85241,14
85242,15
85243,2
85244,2
85245,14
85246,1
85247,3
85248,5
85249,5
85250,14
85251,6
85252,16
85253,10
85254,9
85255,14
85256,2
85257,9
85258,12
85259,9
85260,12
85261,3
85262,2
85263,15
85264,15
85265,12
85266,15
85267,6
85268,8
85269,10
85270,11
85271,5
85272,7
85273,0
85274,5
85275,3
85276,9
85277,3
85278,3
85279,12
85280,3
85281,12
85282,16
85283,14
85284,12
85285,14
85286,15
85287,16
85288,3
85289,5
85290,14
85291,3
85292,15
85293,10
85294,12
85295,3
85296,4
85297,2
85298,6
85299,3
85300,7
85301,9
85302,12
85303,2
85304,1
85305,15
85306,1
85307,9
85308,16
85309,3
85310,6
85311,8
85312,6
85313,11
85314,14
85315,14
85316,14
85317,1
85318,5
85319,12
85320,6
85321,13
85322,6
85323,3
85324,16
85325,10
85326,10
85327,12
85328,6
85329,12
85330,6
85331,9
85332,15
85333,15
85334,5
85335,3
85336,12
85337,12
85338,9
85339,0
85340,12
85341,16
85342,12
85343,15
85344,15
85345,14
85346,15
85347,1
85348,8
85349,9
85350,10
85351,10
85352,15
85353,14
85354,7
85355,3
85356,12
85357,9
85358,16
85359,3
85360,12
85361,3
85362,3
85363,3
85364,5
85365,12
85366,3
85367,9
85368,15
85369,9
85370,15
85371,12
85372,9
85373,15
85374,16
85375,15
85376,11
85377,1
85378,3
85379,9
85380,13
85381,0
85382,10
85383,5
85384,14
85385,15
85386,3
85387,7
85388,7
85389,15
85390,8
85391,1
85392,4
85393,9
85394,4
85395,12
85396,8
85397,10
85398,9
85399,4
85400,11
85401,8
85402,15
85403,14
85404,10
85405,0
85406,2
85407,15
85408,2
85409,13
85410,14
85411,11
85412,7
85413,14
85414,16
85415,0
85416,9
85417,11
85418,1
85419,16
85420,8
85421,12
85422,14
85423,0
85424,16
85425,1
85426,10
85427,11
85428,3
85429,10
85430,10
85431,4
85432,15
85433,3
85434,15
85435,1
85436,3
85437,10
85438,12
85439,3
85440,9
85441,15
85442,8
85443,0
85444,10
85445,12
85446,6
85447,11
85448,15
85449,7
85450,11
85451,16
85452,13
85453,3
85454,8
85455,12
85456,12
85457,10
85458,6
85459,8
85460,9
85461,16
85462,2
85463,3
85464,6
85465,0
85466,5
85467,14
85468,14
85469,9
85470,16
85471,15
85472,0
85473,0
85474,11
85475,5
85476,9
85477,2
85478,9
85479,11
85480,12
85481,0
85482,6
85483,3
85484,2
85485,14
85486,9
85487,16
85488,0
85489,12
85490,11
85491,14
85492,16
85493,12
85494,12
85495,2
85496,11
85497,3
85498,13
85499,14
85500,12
85501,3
85502,16
85503,8
85504,14
85505,14
85506,9
85507,16
85508,15
85509,15
85510,9
85511,14
85512,14
85513,13
85514,12
85515,2
85516,5
85517,9
85518,14
85519,10
85520,16
85521,3
85522,12
85523,2
85524,2
85525,12
85526,3
85527,8
85528,11
85529,11
85530,11
85531,4
85532,6
85533,1
85534,11
85535,16
85536,16
85537,9
85538,7
85539,5
85540,10
85541,11
85542,16
85543,15
85544,14
85545,6
85546,1
85547,15
85548,10
85549,16
85550,10
85551,4
85552,16
85553,13
85554,9
85555,10
85556,5
85557,16
85558,6
85559,0
85560,12
85561,9
85562,12
85563,16
85564,3
85565,7
85566,3
85567,15
85568,1
85569,12
85570,6
85571,14
85572,16
85573,3
85574,9
85575,0
85576,10
85577,0
85578,5
85579,9
85580,3
85581,10
85582,11
85583,1
85584,3
85585,12
85586,5
85587,12
85588,0
85589,9
85590,3
85591,10
85592,11
85593,0
85594,16
85595,8
85596,10
85597,10
85598,6
85599,10
85600,9
85601,16
85602,16
85603,9
85604,14
85605,12
85606,1
85607,7
85608,15
85609,2
85610,2
85611,15
85612,8
85613,10
85614,2
85615,11
85616,16
85617,10
85618,0
85619,10
85620,9
85621,15
85622,2
85623,5
85624,9
85625,16
85626,12
85627,12
85628,3
85629,5
85630,3
85631,10
85632,16
85633,15
85634,15
85635,0
85636,12
85637,12
85638,7
85639,10
85640,6
85641,13
85642,10
85643,10
85644,9
85645,1
85646,2
85647,6
85648,4
85649,14
85650,11
85651,15
85652,3
85653,12
85654,8
85655,15
85656,15
85657,10
85658,10
85659,12
85660,3
85661,3
85662,0
85663,16
85664,4
85665,12
85666,6
85667,6
85668,13
85669,16
85670,6
85671,12
85672,14
85673,13
85674,10
85675,0
85676,11
85677,16
85678,9
85679,8
85680,3
85681,12
85682,9
85683,2
85684,0
85685,16
85686,6
85687,3
85688,3
85689,16
85690,6
85691,11
85692,7
85693,10
85694,15
85695,11
85696,2
85697,0
85698,10
85699,2
85700,6
85701,3
85702,16
85703,16
85704,16
85705,10
85706,15
85707,16
85708,15
85709,10
85710,12
85711,3
85712,13
85713,12
85714,12
85715,15
85716,16
85717,14
85718,6
85719,9
85720,8
85721,8
85722,14
85723,16
85724,3
85725,2
85726,3
85727,12
85728,1
85729,10
85730,5
85731,6
85732,11
85733,14
85734,1
85735,3
85736,0
85737,16
85738,14
85739,12
85740,9
85741,11
85742,9
85743,15
85744,14
85745,5
85746,10
85747,16
85748,7
85749,9
85750,3
85751,16
85752,0
85753,4
85754,10
85755,16
85756,14
85757,8
85758,14
85759,7
85760,6
85761,11
85762,10
85763,15
85764,3
85765,4
85766,8
85767,4
85768,16
85769,6
85770,9
85771,12
85772,2
85773,15
85774,16
85775,0
85776,10
85777,4
85778,6
85779,0
85780,15
85781,4
85782,1
85783,13
85784,16
85785,13
85786,10
85787,1
85788,13
85789,1
85790,3
85791,9
85792,6
85793,14
85794,10
85795,4
85796,9
85797,1
85798,9
85799,14
85800,8
85801,13
85802,4
85803,4
85804,3
85805,9
85806,15
85807,1
85808,12
85809,11
85810,14
85811,13
85812,13
85813,13
85814,7
85815,2
85816,6
85817,11
85818,6
85819,4
85820,3
85821,15
85822,2
85823,9
85824,7
85825,14
85826,6
85827,10
85828,12
85829,0
85830,9
85831,9
85832,5
85833,16
85834,10
85835,16
85836,12
85837,15
85838,0
85839,16
85840,9
85841,10
85842,1
85843,15
85844,13
85845,16
85846,12
85847,9
85848,1
85849,16
85850,15
85851,14
85852,6
85853,8
85854,9
85855,10
85856,6
85857,16
85858,12
85859,10
85860,0
85861,11
85862,16
85863,12
85864,15
85865,3
85866,0
85867,14
85868,11
85869,0
85870,8
85871,0
85872,2
85873,15
85874,6
85875,8
85876,15
85877,13
85878,6
85879,12
85880,15
85881,12
85882,2
85883,3
85884,16
85885,3
85886,12
85887,3
85888,9
85889,3
85890,9
85891,14
85892,11
85893,12
85894,6
85895,3
85896,14
85897,16
85898,13
85899,10
85900,12
85901,12
85902,14
85903,10
85904,5
85905,6
85906,3
85907,2
85908,16
85909,3
85910,8
85911,9
85912,4
85913,11
85914,0
85915,9
85916,6
85917,15
85918,4
85919,16
85920,6
85921,5
85922,14
85923,16
85924,5
85925,15
85926,5
85927,12
85928,7
85929,6
85930,3
85931,15
85932,6
85933,15
85934,11
85935,14
85936,11
85937,5
85938,0
85939,13
85940,16
85941,14
85942,10
85943,13
85944,8
85945,4
85946,8
85947,1
85948,1
85949,12
85950,3
85951,6
85952,4
85953,11
85954,0
85955,12
85956,4
85957,16
85958,12
85959,1
85960,5
85961,15
85962,10
85963,9
85964,13
85965,15
85966,4
85967,16
85968,10
85969,13
85970,16
85971,12
85972,3
85973,10
85974,8
85975,15
85976,13
85977,3
85978,11
85979,9
85980,10
85981,3
85982,11
85983,13
85984,12
85985,0
85986,15
85987,12
85988,3
85989,10
85990,0
85991,3
85992,14
85993,13
85994,15
85995,5
85996,13
85997,6
85998,15
85999,7
86000,10
86001,0
86002,8
86003,13
86004,16
86005,14
86006,14
86007,14
86008,0
86009,9
86010,12
86011,11
86012,4
86013,8
86014,14
86015,5
86016,8
86017,11
86018,14
86019,14
86020,12
86021,11
86022,13
86023,0
86024,12
86025,10
86026,3
86027,9
86028,9
86029,15
86030,9
86031,15
86032,16
86033,15
86034,5
86035,16
86036,3
86037,15
86038,0
86039,4
86040,10
86041,10
86042,12
86043,15
86044,12
86045,16
86046,8
86047,5
86048,1
86049,15
86050,7
86051,2
86052,16
86053,6
86054,2
86055,15
86056,6
86057,2
86058,5
86059,9
86060,15
86061,2
86062,5
86063,6
86064,12
86065,8
86066,6
86067,16
86068,15
86069,16
86070,10
86071,12
86072,15
86073,8
86074,16
86075,14
86076,4
86077,9
86078,0
86079,13
86080,11
86081,6
86082,3
86083,9
86084,6
86085,0
86086,8
86087,7
86088,5
86089,9
86090,11
86091,16
86092,16
86093,4
86094,15
86095,13
86096,12
86097,6
86098,5
86099,10
86100,0
86101,11
86102,1
86103,3
86104,12
86105,6
86106,6
86107,12
86108,12
86109,0
86110,5
86111,3
86112,13
86113,11
86114,5
86115,5
86116,9
86117,16
86118,7
86119,12
86120,12
86121,8
86122,8
86123,14
86124,3
86125,3
86126,13
86127,7
86128,0
86129,12
86130,4
86131,3
86132,10
86133,14
86134,14
86135,13
86136,12
86137,1
86138,15
86139,7
86140,14
86141,5
86142,6
86143,1
86144,11
86145,6
86146,12
86147,16
86148,10
86149,3
86150,14
86151,11
86152,12
86153,5
86154,16
86155,10
86156,3
86157,16
86158,5
86159,5
86160,3
86161,9
86162,16
86163,16
86164,7
86165,16
86166,13
86167,14
86168,3
86169,15
86170,1
86171,16
86172,5
86173,8
86174,9
86175,1
86176,1
86177,15
86178,15
86179,15
86180,0
86181,16
86182,14
86183,6
86184,3
86185,10
86186,6
86187,12
86188,3
86189,6
86190,0
86191,3
86192,12
86193,16
86194,16
86195,8
86196,10
86197,10
86198,4
86199,15
86200,2
86201,3
86202,12
86203,4
86204,3
86205,6
86206,7
86207,11
86208,15
86209,16
86210,4
86211,9
86212,0
86213,12
86214,12
86215,16
86216,15
86217,15
86218,13
86219,10
86220,12
86221,7
86222,1
86223,16
86224,3
86225,12
86226,3
86227,6
86228,10
86229,14
86230,9
86231,11
86232,1
86233,9
86234,11
86235,10
86236,4
86237,9
86238,10
86239,0
86240,8
86241,12
86242,3
86243,9
86244,13
86245,13
86246,16
86247,3
86248,2
86249,16
86250,8
86251,15
86252,1
86253,2
86254,0
86255,5
86256,8
86257,9
86258,3
86259,5
86260,8
86261,12
86262,9
86263,16
86264,4
86265,2
86266,15
86267,3
86268,6
86269,12
86270,16
86271,0
86272,14
86273,11
86274,12
86275,3
86276,3
86277,10
86278,9
86279,11
86280,3
86281,9
86282,1
86283,2
86284,7
86285,15
86286,13
86287,5
86288,8
86289,14
86290,9
86291,3
86292,16
86293,10
86294,5
86295,11
86296,3
86297,1
86298,2
86299,7
86300,13
86301,16
86302,4
86303,0
86304,11
86305,9
86306,6
86307,6
86308,14
86309,0
86310,3
86311,9
86312,5
86313,5
86314,16
86315,2
86316,6
86317,11
86318,1
86319,12
86320,0
86321,3
86322,6
86323,4
86324,14
86325,11
86326,6
86327,13
86328,15
86329,14
86330,10
86331,4
86332,9
86333,16
86334,16
86335,11
86336,3
86337,16
86338,3
86339,16
86340,16
86341,9
86342,10
86343,16
86344,14
86345,3
86346,3
86347,15
86348,15
86349,10
86350,9
86351,6
86352,6
86353,8
86354,3
86355,15
86356,10
86357,0
86358,14
86359,7
86360,3
86361,14
86362,9
86363,9
86364,12
86365,0
86366,6
86367,15
86368,9
86369,9
86370,12
86371,12
86372,12
86373,4
86374,0
86375,4
86376,13
86377,2
86378,1
86379,1
86380,13
86381,12
86382,15
86383,5
86384,12
86385,4
86386,14
86387,7
86388,16
86389,3
86390,16
86391,4
86392,14
86393,0
86394,16
86395,12
86396,10
86397,0
86398,14
86399,6
86400,0
86401,12
86402,3
86403,15
86404,9
86405,16
86406,3
86407,13
86408,8
86409,9
86410,3
86411,13
86412,5
86413,11
86414,2
86415,6
86416,6
86417,11
86418,15
86419,15
86420,10
86421,6
86422,9
86423,16
86424,9
86425,16
86426,8
86427,9
86428,12
86429,6
86430,0
86431,7
86432,7
86433,3
86434,11
86435,3
86436,7
86437,8
86438,4
86439,9
86440,12
86441,16
86442,9
86443,0
86444,9
86445,12
86446,15
86447,3
86448,10
86449,16
86450,6
86451,15
86452,6
86453,4
86454,3
86455,13
86456,12
86457,9
86458,14
86459,3
86460,16
86461,7
86462,6
86463,9
86464,12
86465,16
86466,0
86467,15
86468,11
86469,0
86470,11
86471,3
86472,4
86473,9
86474,10
86475,5
86476,9
86477,8
86478,1
86479,15
86480,12
86481,15
86482,16
86483,16
86484,16
86485,3
86486,5
86487,14
86488,10
86489,4
86490,14
86491,10
86492,6
86493,0
86494,0
86495,10
86496,6
86497,9
86498,3
86499,9
86500,16
86501,5
86502,12
86503,16
86504,9
86505,13
86506,15
86507,16
86508,8
86509,15
86510,3
86511,15
86512,2
86513,15
86514,1
86515,11
86516,16
86517,5
86518,3
86519,7
86520,10
86521,12
86522,10
86523,9
86524,9
86525,15
86526,16
86527,12
86528,14
86529,3
86530,9
86531,13
86532,3
86533,15
86534,9
86535,13
86536,16
86537,12
86538,16
86539,3
86540,14
86541,11
86542,15
86543,9
86544,16
86545,16
86546,16
86547,11
86548,16
86549,6
86550,14
86551,4
86552,9
86553,9
86554,8
86555,6
86556,3
86557,6
86558,4
86559,3
86560,14
86561,13
86562,16
86563,10
86564,15
86565,15
86566,16
86567,16
86568,0
86569,3
86570,14
86571,6
86572,8
86573,15
86574,9
86575,13
86576,5
86577,9
86578,2
86579,10
86580,15
86581,16
86582,14
86583,14
86584,9
86585,16
86586,4
86587,16
86588,11
86589,3
86590,7
86591,2
86592,2
86593,13
86594,11
86595,2
86596,12
86597,11
86598,16
86599,4
86600,5
86601,0
86602,3
86603,15
86604,10
86605,0
86606,11
86607,9
86608,16
86609,14
86610,16
86611,6
86612,7
86613,12
86614,2
86615,9
86616,10
86617,3
86618,12
86619,14
86620,1
86621,15
86622,12
86623,12
86624,13
86625,16
86626,11
86627,16
86628,6
86629,15
86630,5
86631,6
86632,12
86633,15
86634,16
86635,9
86636,9
86637,10
86638,15
86639,9
86640,10
86641,9
86642,10
86643,4
86644,14
86645,4
86646,8
86647,3
86648,15
86649,9
86650,13
86651,0
86652,15
86653,6
86654,6
86655,1
86656,12
86657,12
86658,16
86659,9
86660,12
86661,13
86662,1
86663,16
86664,9
86665,3
86666,12
86667,16
86668,3
86669,16
86670,14
86671,3
86672,6
86673,8
86674,15
86675,12
86676,0
86677,5
86678,12
86679,10
86680,3
86681,2
86682,7
86683,9
86684,7
86685,2
86686,9
86687,15
86688,13
86689,16
86690,15
86691,3
86692,5
86693,7
86694,11
86695,12
86696,13
86697,4
86698,12
86699,16
86700,16
86701,9
86702,0
86703,6
86704,15
86705,11
86706,2
86707,3
86708,4
86709,15
86710,9
86711,10
86712,16
86713,6
86714,2
86715,1
86716,10
86717,6
86718,1
86719,4
86720,1
86721,15
86722,3
86723,3
86724,8
86725,16
86726,2
86727,3
86728,15
86729,15
86730,15
86731,15
86732,12
86733,10
86734,13
86735,10
86736,7
86737,5
86738,14
86739,7
86740,16
86741,14
86742,1
86743,9
86744,11
86745,9
86746,16
86747,16
86748,5
86749,1
86750,11
86751,0
86752,15
86753,13
86754,15
86755,5
86756,4
86757,3
86758,12
86759,4
86760,16
86761,13
86762,14
86763,11
86764,3
86765,2
86766,8
86767,5
86768,13
86769,9
86770,15
86771,8
86772,15
86773,16
86774,15
86775,13
86776,5
86777,7
86778,15
86779,11
86780,9
86781,4
86782,6
86783,12
86784,6
86785,9
86786,11
86787,15
86788,4
86789,14
86790,2
86791,1
86792,0
86793,10
86794,3
86795,8
86796,5
86797,16
86798,10
86799,15
86800,15
86801,16
86802,16
86803,5
86804,9
86805,10
86806,10
86807,16
86808,3
86809,12
86810,0
86811,5
86812,16
86813,12
86814,6
86815,16
86816,12
86817,10
86818,15
86819,9
86820,16
86821,3
86822,7
86823,11
86824,15
86825,11
86826,10
86827,7
86828,0
86829,6
86830,16
86831,9
86832,3
86833,9
86834,13
86835,13
86836,3
86837,3
86838,8
86839,9
86840,13
86841,14
86842,1
86843,14
86844,13
86845,16
86846,8
86847,15
86848,1
86849,12
86850,6
86851,1
86852,1
86853,2
86854,10
86855,13
86856,14
86857,13
86858,10
86859,6
86860,0
86861,10
86862,5
86863,7
86864,12
86865,9
86866,6
86867,10
86868,9
86869,5
86870,8
86871,9
86872,16
86873,6
86874,14
86875,4
86876,9
86877,16
86878,2
86879,11
86880,6
86881,4
86882,11
86883,15
86884,3
86885,6
86886,13
86887,16
86888,10
86889,12
86890,4
86891,6
86892,0
86893,15
86894,5
86895,9
86896,9
86897,11
86898,4
86899,3
86900,2
86901,2
86902,16
86903,2
86904,2
86905,3
86906,13
86907,10
86908,12
86909,16
86910,5
86911,1
86912,4
86913,8
86914,11
86915,14
86916,3
86917,5
86918,12
86919,4
86920,11
86921,3
86922,3
86923,2
86924,11
86925,15
86926,6
86927,0
86928,10
86929,15
86930,14
86931,15
86932,10
86933,16
86934,15
86935,15
86936,14
86937,9
86938,5
86939,14
86940,15
86941,1
86942,9
86943,15
86944,9
86945,12
86946,5
86947,0
86948,5
86949,14
86950,4
86951,9
86952,14
86953,8
86954,12
86955,15
86956,6
86957,1
86958,3
86959,3
86960,8
86961,16
86962,1
86963,15
86964,12
86965,13
86966,14
86967,15
86968,6
86969,16
86970,16
86971,13
86972,0
86973,8
86974,13
86975,9
86976,1
86977,15
86978,15
86979,4
86980,15
86981,11
86982,12
86983,12
86984,6
86985,15
86986,9
86987,1
86988,4
86989,16
86990,13
86991,14
86992,14
86993,0
86994,9
86995,11
86996,1
86997,1
86998,8
86999,1
87000,3
87001,16
87002,16
87003,1
87004,2
87005,14
87006,6
87007,13
87008,16
87009,12
87010,5
87011,16
87012,16
87013,1
87014,12
87015,15
87016,9
87017,16
87018,6
87019,5
87020,16
87021,14
87022,3
87023,0
87024,3
87025,12
87026,7
87027,0
87028,2
87029,3
87030,16
87031,7
87032,2
87033,5
87034,4
87035,9
87036,12
87037,1
87038,6
87039,12
87040,12
87041,0
87042,3
87043,3
87044,6
87045,9
87046,9
87047,12
87048,16
87049,15
87050,14
87051,8
87052,8
87053,3
87054,7
87055,15
87056,1
87057,13
87058,5
87059,13
87060,6
87061,16
87062,3
87063,15
87064,1
87065,15
87066,1
87067,8
87068,2
87069,15
87070,10
87071,6
87072,4
87073,2
87074,1
87075,2
87076,11
87077,9
87078,6
87079,6
87080,11
87081,12
87082,12
87083,15
87084,15
87085,6
87086,13
87087,11
87088,16
87089,15
87090,11
87091,8
87092,16
87093,16
87094,12
87095,1
87096,16
87097,13
87098,3
87099,10
87100,15
87101,10
87102,16
87103,14
87104,16
87105,16
87106,16
87107,4
87108,3
87109,16
87110,14
87111,16
87112,14
87113,13
87114,16
87115,13
87116,16
87117,7
87118,1
87119,16
87120,16
87121,15
87122,15
87123,13
87124,10
87125,15
87126,10
87127,6
87128,8
87129,0
87130,15
87131,16
87132,1
87133,15
87134,12
87135,10
87136,0
87137,14
87138,3
87139,6
87140,3
87141,13
87142,3
87143,4
87144,3
87145,10
87146,8
87147,13
87148,6
87149,15
87150,3
87151,15
87152,1
87153,9
87154,1
87155,3
87156,12
87157,5
87158,1
87159,13
87160,14
87161,0
87162,0
87163,16
87164,9
87165,14
87166,2
87167,15
87168,3
87169,15
87170,0
87171,6
87172,9
87173,5
87174,12
87175,10
87176,5
87177,6
87178,5
87179,9
87180,5
87181,8
87182,15
87183,15
87184,14
87185,6
87186,11
87187,12
87188,16
87189,1
87190,8
87191,0
87192,7
87193,0
87194,12
87195,8
87196,13
87197,11
87198,3
87199,8
87200,16
87201,9
87202,3
87203,6
87204,16
87205,14
87206,0
87207,6
87208,0
87209,14
87210,13
87211,10
87212,6
87213,1
87214,2
87215,5
87216,3
87217,16
87218,12
87219,1
87220,1
87221,3
87222,9
87223,9
87224,6
87225,9
87226,9
87227,16
87228,12
87229,9
87230,10
87231,9
87232,11
87233,16
87234,10
87235,1
87236,13
87237,8
87238,16
87239,11
87240,9
87241,15
87242,5
87243,6
87244,0
87245,6
87246,13
87247,3
87248,4
87249,6
87250,3
87251,3
87252,3
87253,3
87254,15
87255,3
87256,12
87257,15
87258,6
87259,1
87260,15
87261,15
87262,16
87263,3
87264,3
87265,16
87266,12
87267,7
87268,5
87269,16
87270,13
87271,6
87272,1
87273,10
87274,12
87275,7
87276,16
87277,8
87278,10
87279,15
87280,5
87281,11
87282,9
87283,16
87284,7
87285,16
87286,0
87287,15
87288,2
87289,5
87290,1
87291,3
87292,16
87293,16
87294,16
87295,5
87296,10
87297,16
87298,4
87299,12
87300,1
87301,8
87302,7
87303,1
87304,9
87305,6
87306,16
87307,2
87308,14
87309,3
87310,16
87311,7
87312,14
87313,0
87314,12
87315,2
87316,1
87317,5
87318,11
87319,16
87320,9
87321,9
87322,12
87323,14
87324,16
87325,12
87326,3
87327,8
87328,15
87329,10
87330,3
87331,16
87332,1
87333,3
87334,8
87335,10
87336,2
87337,3
87338,15
87339,9
87340,16
87341,16
87342,16
87343,15
87344,5
87345,14
87346,12
87347,12
87348,11
87349,10
87350,4
87351,7
87352,9
87353,1
87354,15
87355,1
87356,4
87357,6
87358,15
87359,5
87360,14
87361,15
87362,7
87363,15
87364,10
87365,10
87366,16
87367,9
87368,3
87369,15
87370,1
87371,7
87372,7
87373,10
87374,15
87375,11
87376,3
87377,15
87378,9
87379,3
87380,12
87381,15
87382,14
87383,4
87384,5
87385,5
87386,14
87387,16
87388,2
87389,11
87390,10
87391,14
87392,16
87393,15
87394,15
87395,13
87396,9
87397,2
87398,3
87399,15
87400,0
87401,10
87402,15
87403,5
87404,3
87405,10
87406,11
87407,16
87408,12
87409,16
87410,16
87411,0
87412,5
87413,12
87414,15
87415,16
87416,0
87417,6
87418,12
87419,9
87420,3
87421,12
87422,12
87423,10
87424,16
87425,5
87426,15
87427,9
87428,0
87429,5
87430,7
87431,14
87432,0
87433,9
87434,13
87435,4
87436,13
87437,12
87438,16
87439,5
87440,0
87441,3
87442,11
87443,16
87444,6
87445,12
87446,16
87447,11
87448,8
87449,14
87450,14
87451,16
87452,11
87453,2
87454,10
87455,1
87456,8
87457,3
87458,16
87459,9
87460,13
87461,12
87462,9
87463,15
87464,14
87465,0
87466,9
87467,6
87468,14
87469,15
87470,16
87471,12
87472,0
87473,9
87474,16
87475,9
87476,15
87477,10
87478,11
87479,10
87480,10
87481,6
87482,2
87483,4
87484,0
87485,12
87486,12
87487,9
87488,9
87489,0
87490,5
87491,14
87492,13
87493,16
87494,4
87495,15
87496,4
87497,9
87498,3
87499,15
87500,10
87501,16
87502,15
87503,7
87504,5
87505,11
87506,12
87507,15
87508,0
87509,16
87510,0
87511,15
87512,9
87513,8
87514,0
87515,1
87516,4
87517,0
87518,7
87519,15
87520,11
87521,10
87522,6
87523,3
87524,14
87525,7
87526,7
87527,3
87528,15
87529,6
87530,12
87531,15
87532,15
87533,3
87534,10
87535,3
87536,12
87537,3
87538,0
87539,8
87540,1
87541,15
87542,6
87543,14
87544,16
87545,3
87546,15
87547,15
87548,0
87549,6
87550,13
87551,9
87552,13
87553,0
87554,9
87555,6
87556,9
87557,6
87558,8
87559,12
87560,9
87561,8
87562,5
87563,4
87564,4
87565,14
87566,15
87567,12
87568,9
87569,14
87570,12
87571,0
87572,4
87573,7
87574,8
87575,9
87576,2
87577,5
87578,16
87579,10
87580,1
87581,5
87582,16
87583,16
87584,2
87585,7
87586,8
87587,4
87588,14
87589,0
87590,5
87591,3
87592,15
87593,8
87594,0
87595,3
87596,0
87597,2
87598,6
87599,8
87600,9
87601,8
87602,6
87603,13
87604,9
87605,12
87606,6
87607,0
87608,16
87609,16
87610,5
87611,1
87612,10
87613,12
87614,10
87615,14
87616,16
87617,3
87618,13
87619,5
87620,1
87621,10
87622,0
87623,3
87624,14
87625,12
87626,4
87627,4
87628,16
87629,6
87630,2
87631,10
87632,15
87633,12
87634,16
87635,10
87636,2
87637,12
87638,4
87639,5
87640,10
87641,10
87642,15
87643,15
87644,16
87645,3
87646,15
87647,2
87648,3
87649,15
87650,4
87651,8
87652,1
87653,0
87654,13
87655,3
87656,11
87657,10
87658,12
87659,16
87660,13
87661,1
87662,12
87663,2
87664,2
87665,16
87666,9
87667,10
87668,10
87669,8
87670,0
87671,3
87672,1
87673,9
87674,15
87675,4
87676,12
87677,0
87678,6
87679,11
87680,16
87681,15
87682,13
87683,10
87684,13
87685,13
87686,16
87687,16
87688,15
87689,4
87690,6
87691,0
87692,6
87693,0
87694,16
87695,14
87696,9
87697,9
87698,1
87699,12
87700,15
87701,11
87702,16
87703,15
87704,3
87705,10
87706,15
87707,12
87708,10
87709,15
87710,16
87711,8
87712,8
87713,10
87714,16
87715,7
87716,9
87717,13
87718,2
87719,16
87720,8
87721,8
87722,8
87723,2
87724,4
87725,6
87726,12
87727,5
87728,8
87729,3
87730,3
87731,16
87732,14
87733,10
87734,10
87735,10
87736,10
87737,1
87738,5
87739,0
87740,3
87741,16
87742,14
87743,6
87744,4
87745,5
87746,14
87747,3
87748,2
87749,16
87750,16
87751,6
87752,15
87753,6
87754,11
87755,6
87756,13
87757,6
87758,5
87759,16
87760,0
87761,6
87762,9
87763,10
87764,15
87765,3
87766,15
87767,12
87768,15
87769,15
87770,0
87771,3
87772,14
87773,16
87774,16
87775,1
87776,10
87777,14
87778,3
87779,3
87780,16
87781,16
87782,6
87783,13
87784,16
87785,8
87786,7
87787,4
87788,7
87789,6
87790,5
87791,12
87792,12
87793,16
87794,6
87795,9
87796,14
87797,12
87798,10
87799,9
87800,2
87801,15
87802,10
87803,16
87804,1
87805,6
87806,16
87807,16
87808,6
87809,15
87810,15
87811,0
87812,6
87813,3
87814,10
87815,1
